Model,Attribution Technique,task_type,del(AttAUROC)
graphnet,GradCAM-all,logic8,-0.024007936507936645
graphnet,GradCAM-all,logic8,-0.22762345679012358
graphnet,GradCAM-all,logic8,-0.12268518518518534
graphnet,GradCAM-all,logic8,-0.12400793650793662
graphnet,GradCAM-all,logic8,-0.041503759398496265
graphnet,GradCAM-all,logic8,0.08727272727272728
graphnet,GradCAM-all,logic8,-0.04714285714285721
graphnet,GradCAM-all,logic8,-0.04902255639097752
graphnet,GradCAM-all,logic8,-0.004285714285714337
graphnet,GradCAM-all,logic8,0.09571428571428564
graphnet,GradCAM-all,logic8,0.3872727272727272
graphnet,GradCAM-all,logic8,-0.049523809523809526
graphnet,GradCAM-all,logic8,0.005454545454545379
graphnet,GradCAM-all,logic8,-0.05818181818181822
graphnet,GradCAM-all,logic8,-0.008963585434173527
graphnet,GradCAM-all,logic8,0.0862745098039216
graphnet,GradCAM-all,logic8,-0.008963585434173638
graphnet,GradCAM-all,logic8,0.0221141088014154
graphnet,GradCAM-all,logic8,0.05970809376382136
graphnet,GradCAM-all,logic8,0.05218929677134021
graphnet,GradCAM-all,logic8,0.11985846970367109
graphnet,GradCAM-all,logic8,-0.008963585434173638
graphnet,GradCAM-all,logic8,-0.0565826330532212
graphnet,GradCAM-all,logic8,0.014595311808934142
graphnet,GradCAM-all,logic8,0.0
graphnet,GradCAM-all,logic8,0.05535714285714277
graphnet,GradCAM-all,logic8,-0.025000000000000078
graphnet,GradCAM-all,logic8,0.05535714285714277
graphnet,GradCAM-all,logic8,0.17500000000000004
graphnet,GradCAM-all,logic8,0.24444444444444435
graphnet,GradCAM-all,logic8,0.1333333333333333
graphnet,GradCAM-all,logic8,0.3555555555555555
graphnet,GradCAM-all,logic8,-0.011111111111111127
graphnet,GradCAM-all,logic8,0.21607142857142858
graphnet,GradCAM-all,logic8,0.1385714285714285
graphnet,GradCAM-all,logic8,0.3509090909090909
graphnet,GradCAM-all,logic8,-0.061428571428571443
graphnet,GradCAM-all,logic8,0.2690909090909091
graphnet,GradCAM-all,logic8,0.1145454545454545
graphnet,GradCAM-all,logic8,0.1418181818181818
graphnet,GradCAM-all,logic8,0.12363636363636366
graphnet,GradCAM-all,logic8,-0.021818181818181848
graphnet,GradCAM-all,logic8,0.37818181818181823
graphnet,GradCAM-all,logic8,0.13272727272727275
graphnet,GradCAM-all,logic8,-0.09870129870129873
graphnet,GradCAM-all,logic8,-0.1104895104895105
graphnet,GradCAM-all,logic8,-0.14125874125874127
graphnet,GradCAM-all,logic8,-0.17202797202797204
graphnet,GradCAM-all,logic8,-0.14125874125874127
graphnet,GradCAM-all,logic8,-0.09870129870129873
graphnet,GradCAM-all,logic8,-0.03356643356643363
graphnet,GradCAM-all,logic8,-0.17202797202797204
graphnet,GradCAM-all,logic8,-0.14125874125874127
graphnet,GradCAM-all,logic8,-0.04895104895104896
graphnet,GradCAM-all,logic8,0.16160990712074313
graphnet,GradCAM-all,logic8,0.5721362229102167
graphnet,GradCAM-all,logic8,-0.08049535603715169
graphnet,GradCAM-all,logic8,0.05634674922600619
graphnet,GradCAM-all,logic8,0.024767801857585148
graphnet,GradCAM-all,logic8,-0.1331269349845201
graphnet,GradCAM-all,logic8,0.0668730650154799
graphnet,GradCAM-all,logic8,-0.006811145510835892
graphnet,GradCAM-all,logic8,0.23529411764705882
graphnet,GradCAM-all,logic8,0.49845201238390097
graphnet,GradCAM-all,logic8,-0.043055555555555514
graphnet,GradCAM-all,logic8,0.012500000000000067
graphnet,GradCAM-all,logic8,0.03472222222222232
graphnet,GradCAM-all,logic8,-0.09861111111111098
graphnet,GradCAM-all,logic8,-0.06527777777777777
graphnet,GradCAM-all,logic8,-0.3208333333333333
graphnet,GradCAM-all,logic8,-0.011029411764705843
graphnet,GradCAM-all,logic8,-0.37638888888888883
graphnet,GradCAM-all,logic8,0.024264705882353077
graphnet,GradCAM-all,logic8,-0.1639705882352941
graphnet,GradCAM-all,logic8,0.20116959064327483
graphnet,GradCAM-all,logic8,0.21222222222222215
graphnet,GradCAM-all,logic8,0.23274853801169576
graphnet,GradCAM-all,logic8,0.23274853801169587
graphnet,GradCAM-all,logic8,0.2522222222222222
graphnet,GradCAM-all,logic8,0.1622222222222222
graphnet,GradCAM-all,logic8,0.12222222222222218
graphnet,GradCAM-all,logic8,0.19365079365079357
graphnet,GradCAM-all,logic8,0.1522222222222222
graphnet,GradCAM-all,logic8,0.20222222222222225
graphnet,GradCAM-all,logic8,-0.06111111111111123
graphnet,GradCAM-all,logic8,-0.0722222222222223
graphnet,GradCAM-all,logic8,-0.005555555555555647
graphnet,GradCAM-all,logic8,0.12777777777777766
graphnet,GradCAM-all,logic8,-0.061764705882353055
graphnet,GradCAM-all,logic8,0.016666666666666607
graphnet,GradCAM-all,logic8,0.016666666666666607
graphnet,GradCAM-all,logic8,-0.4944444444444445
graphnet,GradCAM-all,logic8,-0.10555555555555562
graphnet,GradCAM-all,logic8,0.02777777777777768
graphnet,GradCAM-all,logic8,-0.20050125313283207
graphnet,GradCAM-all,logic8,0.05664160401002505
graphnet,GradCAM-all,logic8,0.03759398496240607
graphnet,GradCAM-all,logic8,0.02807017543859658
graphnet,GradCAM-all,logic8,-0.11478696741854633
graphnet,GradCAM-all,logic8,0.028070175438596467
graphnet,GradCAM-all,logic8,-0.038596491228070184
graphnet,GradCAM-all,logic8,0.07473684210526332
graphnet,GradCAM-all,logic8,-0.07669172932330826
graphnet,GradCAM-all,logic8,0.18997493734335846
graphnet,GradCAM-all,logic8,0.016363636363636358
graphnet,GradCAM-all,logic8,-0.13818181818181818
graphnet,GradCAM-all,logic8,0.018095238095238164
graphnet,GradCAM-all,logic8,0.016363636363636358
graphnet,GradCAM-all,logic8,-0.3018181818181819
graphnet,GradCAM-all,logic8,-0.020000000000000018
graphnet,GradCAM-all,logic8,-0.020000000000000018
graphnet,GradCAM-all,logic8,0.025454545454545396
graphnet,GradCAM-all,logic8,-0.13818181818181818
graphnet,GradCAM-all,logic8,-0.020000000000000018
graphnet,GradCAM-all,logic8,0.453030303030303
graphnet,GradCAM-all,logic8,-0.05594405594405594
graphnet,GradCAM-all,logic8,0.20559440559440556
graphnet,GradCAM-all,logic8,0.220979020979021
graphnet,GradCAM-all,logic8,0.06713286713286715
graphnet,GradCAM-all,logic8,0.2517482517482518
graphnet,GradCAM-all,logic8,0.08251748251748253
graphnet,GradCAM-all,logic8,0.2209790209790209
graphnet,GradCAM-all,logic8,0.2979020979020979
graphnet,GradCAM-all,logic8,-0.009790209790209836
graphnet,GradCAM-all,logic8,0.043609022556390986
graphnet,GradCAM-all,logic8,0.06115288220551385
graphnet,GradCAM-all,logic8,-0.13684210526315782
graphnet,GradCAM-all,logic8,-0.1483709273182957
graphnet,GradCAM-all,logic8,0.021052631578947434
graphnet,GradCAM-all,logic8,-0.03157894736842093
graphnet,GradCAM-all,logic8,0.2466165413533834
graphnet,GradCAM-all,logic8,0.14135338345864668
graphnet,GradCAM-all,logic8,-0.0912280701754386
graphnet,GradCAM-all,logic8,-0.11428571428571427
graphnet,GradCAM-all,logic8,-0.052631578947368474
graphnet,GradCAM-all,logic8,-0.25263157894736843
graphnet,GradCAM-all,logic8,-0.062155388471177964
graphnet,GradCAM-all,logic8,-0.024060150375939893
graphnet,GradCAM-all,logic8,-0.05263157894736836
graphnet,GradCAM-all,logic8,-0.0736842105263158
graphnet,GradCAM-all,logic8,0.09974937343358392
graphnet,GradCAM-all,logic8,0.11736842105263157
graphnet,GradCAM-all,logic8,-0.07167919799498756
graphnet,GradCAM-all,logic8,-0.014536340852130292
graphnet,GradCAM-all,logic8,-0.10196078431372546
graphnet,GradCAM-all,logic8,0.013032581453634062
graphnet,GradCAM-all,logic8,-0.009523809523809601
graphnet,GradCAM-all,logic8,0.0025062656641604564
graphnet,GradCAM-all,logic8,0.05513784461152882
graphnet,GradCAM-all,logic8,0.13934837092731833
graphnet,GradCAM-all,logic8,0.10812324929972006
graphnet,GradCAM-all,logic8,-0.018546365914786866
graphnet,GradCAM-all,logic8,0.04089635854341733
graphnet,GradCAM-all,logic8,-0.03959899749373441
graphnet,GradCAM-all,logic8,0.016666666666666607
graphnet,GradCAM-all,logic8,-0.0052631578947367474
graphnet,GradCAM-all,logic8,-0.07333333333333336
graphnet,GradCAM-all,logic8,0.026666666666666727
graphnet,GradCAM-all,logic8,-0.1105263157894737
graphnet,GradCAM-all,logic8,-0.0491228070175439
graphnet,GradCAM-all,logic8,-0.16470588235294126
graphnet,GradCAM-all,logic8,-0.11228070175438598
graphnet,GradCAM-all,logic8,-0.07543859649122808
graphnet,GradCAM-all,logic8,-0.07156862745098047
graphnet,GradCAM-all,logic8,0.2084033613445378
graphnet,GradCAM-all,logic8,0.16965944272445815
graphnet,GradCAM-all,logic8,0.011764705882352955
graphnet,GradCAM-all,logic8,0.24334365325077395
graphnet,GradCAM-all,logic8,-0.04086687306501546
graphnet,GradCAM-all,logic8,0.03281733746130033
graphnet,GradCAM-all,logic8,0.3801857585139318
graphnet,GradCAM-all,logic8,0.1580610021786492
graphnet,GradCAM-all,logic8,0.03281733746130033
graphnet,GradCAM-all,logic8,0.0012383900928792935
graphnet,GradCAM-all,logic8,-0.2771929824561403
graphnet,GradCAM-all,logic8,-0.029573934837092808
graphnet,GradCAM-all,logic8,-0.029573934837092697
graphnet,GradCAM-all,logic8,-0.029573934837092808
graphnet,GradCAM-all,logic8,-0.162907268170426
graphnet,GradCAM-all,logic8,-0.17560568086883888
graphnet,GradCAM-all,logic8,-0.030526315789473735
graphnet,GradCAM-all,logic8,-0.04862155388471179
graphnet,GradCAM-all,logic8,-0.13433583959899753
graphnet,GradCAM-all,logic8,-0.07719298245614037
graphnet,GradCAM-all,logic8,-0.08000000000000007
graphnet,GradCAM-all,logic8,-0.18666666666666665
graphnet,GradCAM-all,logic8,0.18571428571428583
graphnet,GradCAM-all,logic8,0.06666666666666676
graphnet,GradCAM-all,logic8,0.06666666666666665
graphnet,GradCAM-all,logic8,0.0
graphnet,GradCAM-all,logic8,0.08571428571428574
graphnet,GradCAM-all,logic8,0.12857142857142856
graphnet,GradCAM-all,logic8,-0.014285714285714235
graphnet,GradCAM-all,logic8,1.1102230246251565e-16
graphnet,GradCAM-all,logic8,-0.006363636363636349
graphnet,GradCAM-all,logic8,-0.00636363636363646
graphnet,GradCAM-all,logic8,0.011818181818181839
graphnet,GradCAM-all,logic8,0.011818181818181839
graphnet,GradCAM-all,logic8,-0.17000000000000004
graphnet,GradCAM-all,logic8,0.039090909090908954
graphnet,GradCAM-all,logic8,-0.34272727272727266
graphnet,GradCAM-all,logic8,-0.2795238095238095
graphnet,GradCAM-all,logic8,-0.024545454545454537
graphnet,GradCAM-all,logic8,0.05727272727272725
graphnet,GradCAM-all,logic8,0.1691358024691358
graphnet,GradCAM-all,logic8,0.018181818181818188
graphnet,GradCAM-all,logic8,0.13571428571428568
graphnet,GradCAM-all,logic8,0.02380952380952378
graphnet,GradCAM-all,logic8,0.19285714285714284
graphnet,GradCAM-all,logic8,0.22857142857142854
graphnet,GradCAM-all,logic8,0.19999999999999996
graphnet,GradCAM-all,logic8,0.17142857142857137
graphnet,GradCAM-all,logic8,0.009090909090909094
graphnet,GradCAM-all,logic8,0.17142857142857126
graphnet,GradCAM-all,logic8,0.05555555555555558
graphnet,GradCAM-all,logic8,-0.07058823529411762
graphnet,GradCAM-all,logic8,-0.05882352941176472
graphnet,GradCAM-all,logic8,-0.17647058823529405
graphnet,GradCAM-all,logic8,0.022222222222222254
graphnet,GradCAM-all,logic8,1.1102230246251565e-16
graphnet,GradCAM-all,logic8,0.011111111111111183
graphnet,GradCAM-all,logic8,0.0117647058823529
graphnet,GradCAM-all,logic8,0.04705882352941182
graphnet,GradCAM-all,logic8,0.09411764705882353
graphnet,GradCAM-all,logic8,0.08111111111111113
graphnet,GradCAM-all,logic8,0.07111111111111112
graphnet,GradCAM-all,logic8,0.1611111111111111
graphnet,GradCAM-all,logic8,0.061111111111111116
graphnet,GradCAM-all,logic8,0.10111111111111104
graphnet,GradCAM-all,logic8,-0.0888888888888889
graphnet,GradCAM-all,logic8,0.01637426900584793
graphnet,GradCAM-all,logic8,0.09111111111111114
graphnet,GradCAM-all,logic8,-0.028888888888888853
graphnet,GradCAM-all,logic8,0.037426900584795364
graphnet,GradCAM-all,logic8,0.0009090909090908594
graphnet,GradCAM-all,logic8,0.010000000000000009
graphnet,GradCAM-all,logic8,0.019090909090909047
graphnet,GradCAM-all,logic8,0.0004761904761905189
graphnet,GradCAM-all,logic8,-0.01727272727272733
graphnet,GradCAM-all,logic8,0.010000000000000009
graphnet,GradCAM-all,logic8,0.01952380952380961
graphnet,GradCAM-all,logic8,0.0009090909090909705
graphnet,GradCAM-all,logic8,-0.035454545454545516
graphnet,GradCAM-all,logic8,-0.028095238095238173
graphnet,GradCAM-all,logic8,0.05142857142857138
graphnet,GradCAM-all,logic8,0.0832679738562091
graphnet,GradCAM-all,logic8,0.031127819548872115
graphnet,GradCAM-all,logic8,0.13454545454545452
graphnet,GradCAM-all,logic8,0.21636363636363642
graphnet,GradCAM-all,logic8,0.14363636363636356
graphnet,GradCAM-all,logic8,0.16181818181818175
graphnet,GradCAM-all,logic8,0.1038095238095238
graphnet,GradCAM-all,logic8,0.22999999999999987
graphnet,GradCAM-all,logic8,0.0832679738562091
graphnet,GradCAM-all,logic8,-0.014901960784313828
graphnet,GradCAM-all,logic8,0.008627450980392082
graphnet,GradCAM-all,logic8,-0.09725490196078435
graphnet,GradCAM-all,logic8,-0.026666666666666727
graphnet,GradCAM-all,logic8,0.02039215686274498
graphnet,GradCAM-all,logic8,0.14980392156862743
graphnet,GradCAM-all,logic8,-0.10901960784313725
graphnet,GradCAM-all,logic8,-0.026666666666666727
graphnet,GradCAM-all,logic8,-0.19137254901960787
graphnet,GradCAM-all,logic8,-0.13254901960784315
graphnet,GradCAM-all,logic8,0.23843137254901947
graphnet,GradCAM-all,logic8,0.20313725490196066
graphnet,GradCAM-all,logic8,0.2854901960784314
graphnet,GradCAM-all,logic8,0.48549019607843136
graphnet,GradCAM-all,logic8,0.4391666666666666
graphnet,GradCAM-all,logic8,0.3560784313725489
graphnet,GradCAM-all,logic8,0.39137254901960783
graphnet,GradCAM-all,logic8,0.22666666666666646
graphnet,GradCAM-all,logic8,0.5207843137254902
graphnet,GradCAM-all,logic8,0.2501960784313725
graphnet,GradCAM-all,logic8,-0.08801020408163274
graphnet,GradCAM-all,logic8,0.01913265306122447
graphnet,GradCAM-all,logic8,-0.21836734693877558
graphnet,GradCAM-all,logic8,-0.2850340136054422
graphnet,GradCAM-all,logic8,-0.2517006802721089
graphnet,GradCAM-all,logic8,-0.15943877551020413
graphnet,GradCAM-all,logic8,-0.15943877551020413
graphnet,GradCAM-all,logic8,-0.16281179138322
graphnet,GradCAM-all,logic8,-0.3737244897959183
graphnet,GradCAM-all,logic8,-0.2072562358276645
graphnet,GradCAM-all,logic8,-0.16083916083916072
graphnet,GradCAM-all,logic8,-0.13006993006992995
graphnet,GradCAM-all,logic8,-0.1454545454545454
graphnet,GradCAM-all,logic8,0.039160839160839234
graphnet,GradCAM-all,logic8,-0.13006993006992995
graphnet,GradCAM-all,logic8,0.06993006993007
graphnet,GradCAM-all,logic8,-0.022377622377622308
graphnet,GradCAM-all,logic8,0.10069930069930078
graphnet,GradCAM-all,logic8,-0.03776223776223775
graphnet,GradCAM-all,logic8,-0.03776223776223775
graphnet,GradCAM-all,logic8,-0.1009523809523809
graphnet,GradCAM-all,logic8,0.07090909090909092
graphnet,GradCAM-all,logic8,-0.1836363636363636
graphnet,GradCAM-all,logic8,0.06181818181818188
graphnet,GradCAM-all,logic8,-0.0018181818181818299
graphnet,GradCAM-all,logic8,0.0514285714285716
graphnet,GradCAM-all,logic8,0.08909090909090911
graphnet,GradCAM-all,logic8,0.03454545454545466
graphnet,GradCAM-all,logic8,-0.09272727272727277
graphnet,GradCAM-all,logic8,-0.038181818181818095
graphnet,GradCAM-all,logic8,0.1858974358974359
graphnet,GradCAM-all,logic8,0.20238095238095244
graphnet,GradCAM-all,logic8,0.23095238095238102
graphnet,GradCAM-all,logic8,0.1858974358974359
graphnet,GradCAM-all,logic8,0.1595238095238095
graphnet,GradCAM-all,logic8,0.17380952380952386
graphnet,GradCAM-all,logic8,0.0452380952380953
graphnet,GradCAM-all,logic8,0.3023809523809524
graphnet,GradCAM-all,logic8,0.21666666666666667
graphnet,GradCAM-all,logic8,0.2880952380952382
graphnet,GradCAM-all,logic8,-0.026666666666666727
graphnet,GradCAM-all,logic8,-0.20313725490196077
graphnet,GradCAM-all,logic8,0.020952380952380834
graphnet,GradCAM-all,logic8,-0.026666666666666727
graphnet,GradCAM-all,logic8,-0.22666666666666674
graphnet,GradCAM-all,logic8,0.12627450980392152
graphnet,GradCAM-all,logic8,-0.12078431372549026
graphnet,GradCAM-all,logic8,-0.19137254901960787
graphnet,GradCAM-all,logic8,-0.050196078431372526
graphnet,GradCAM-all,logic8,-0.2391666666666667
graphnet,IG,logic8,-0.033333333333333326
graphnet,IG,logic8,-0.03333333333333344
graphnet,IG,logic8,0.012820512820512775
graphnet,IG,logic8,0.03809523809523807
graphnet,IG,logic8,0.09523809523809523
graphnet,IG,logic8,-0.13333333333333341
graphnet,IG,logic8,-0.3476190476190476
graphnet,IG,logic8,-0.033333333333333215
graphnet,IG,logic8,0.02564102564102566
graphnet,IG,logic8,0.09523809523809523
graphnet,IG,logic8,0.09999999999999987
graphnet,IG,logic8,0.1272727272727272
graphnet,IG,logic8,0.02857142857142858
graphnet,IG,logic8,0.09090909090909083
graphnet,IG,logic8,0.027272727272727115
graphnet,IG,logic8,-0.09523809523809534
graphnet,IG,logic8,0.018181818181818188
graphnet,IG,logic8,-0.00909090909090915
graphnet,IG,logic8,0.11818181818181805
graphnet,IG,logic8,-0.09090909090909094
graphnet,IG,logic8,-0.0736842105263158
graphnet,IG,logic8,-0.05463659147869682
graphnet,IG,logic8,-0.026065162907268236
graphnet,IG,logic8,0.012030075187969946
graphnet,IG,logic8,-0.05368421052631578
graphnet,IG,logic8,0.05012531328320802
graphnet,IG,logic8,0.012030075187969835
graphnet,IG,logic8,-0.016541353383458746
graphnet,IG,logic8,0.08822055137844609
graphnet,IG,logic8,-0.016541353383458635
graphnet,IG,logic8,-0.006666666666666599
graphnet,IG,logic8,-0.21754385964912293
graphnet,IG,logic8,0.07333333333333336
graphnet,IG,logic8,0.012962962962962954
graphnet,IG,logic8,0.0017543859649122862
graphnet,IG,logic8,0.023333333333333428
graphnet,IG,logic8,-0.4555555555555556
graphnet,IG,logic8,-0.024561403508771895
graphnet,IG,logic8,0.013333333333333308
graphnet,IG,logic8,-0.05087719298245619
graphnet,IG,logic8,-0.014210526315789562
graphnet,IG,logic8,0.10578947368421043
graphnet,IG,logic8,0.04912280701754379
graphnet,IG,logic8,0.015789473684210464
graphnet,IG,logic8,0.0657894736842104
graphnet,IG,logic8,0.10578947368421043
graphnet,IG,logic8,0.06817042606516277
graphnet,IG,logic8,0.057456140350877205
graphnet,IG,logic8,0.10626566416040084
graphnet,IG,logic8,0.057456140350877094
graphnet,IG,logic8,0.15588972431077686
graphnet,IG,logic8,0.2225563909774435
graphnet,IG,logic8,0.2320802005012531
graphnet,IG,logic8,0.2701754385964912
graphnet,IG,logic8,0.2686602870813396
graphnet,IG,logic8,0.232080200501253
graphnet,IG,logic8,0.12731829573934828
graphnet,IG,logic8,0.30827067669172925
graphnet,IG,logic8,0.04160401002506253
graphnet,IG,logic8,0.0035087719298245723
graphnet,IG,logic8,0.017272727272727217
graphnet,IG,logic8,-0.028181818181818308
graphnet,IG,logic8,-0.037272727272727346
graphnet,IG,logic8,-0.019090909090909047
graphnet,IG,logic8,0.017272727272727217
graphnet,IG,logic8,0.008181818181818179
graphnet,IG,logic8,0.05363636363636359
graphnet,IG,logic8,-0.010000000000000009
graphnet,IG,logic8,0.06272727272727274
graphnet,IG,logic8,-0.01909090909090916
graphnet,IG,logic8,-0.014536340852130292
graphnet,IG,logic8,0.1273684210526317
graphnet,IG,logic8,-0.02406015037593978
graphnet,IG,logic8,0.1568922305764412
graphnet,IG,logic8,0.18546365914786977
graphnet,IG,logic8,0.15789473684210542
graphnet,IG,logic8,0.19498746867167938
graphnet,IG,logic8,0.21736842105263166
graphnet,IG,logic8,0.1273684210526317
graphnet,IG,logic8,0.08070175438596505
graphnet,IG,logic8,-0.008333333333333304
graphnet,IG,logic8,-0.019444444444444375
graphnet,IG,logic8,0.0805555555555556
graphnet,IG,logic8,-0.016176470588235348
graphnet,IG,logic8,0.05833333333333335
graphnet,IG,logic8,-0.008333333333333304
graphnet,IG,logic8,-0.15277777777777768
graphnet,IG,logic8,0.08055555555555549
graphnet,IG,logic8,0.06944444444444442
graphnet,IG,logic8,-0.008333333333333304
graphnet,IG,logic8,0.16565656565656572
graphnet,IG,logic8,0.14747474747474754
graphnet,IG,logic8,0.1656565656565656
graphnet,IG,logic8,0.002020202020201922
graphnet,IG,logic8,0.12929292929292935
graphnet,IG,logic8,-0.05252525252525253
graphnet,IG,logic8,0.12929292929292935
graphnet,IG,logic8,0.21111111111111114
graphnet,IG,logic8,0.1656565656565656
graphnet,IG,logic8,-0.016161616161616155
graphnet,IG,logic8,-0.0030219780219780112
graphnet,IG,logic8,0.010213316095669112
graphnet,IG,logic8,-0.008634222919937207
graphnet,IG,logic8,-0.0030219780219780112
graphnet,IG,logic8,0.012454212454212521
graphnet,IG,logic8,0.002930402930403031
graphnet,IG,logic8,-0.07213962508080152
graphnet,IG,logic8,-0.09052197802197803
graphnet,IG,logic8,0.02197802197802201
graphnet,IG,logic8,-0.11919844861021323
graphnet,IG,logic8,0.06944444444444442
graphnet,IG,logic8,0.047222222222222276
graphnet,IG,logic8,0.05833333333333335
graphnet,IG,logic8,0.002777777777777768
graphnet,IG,logic8,-0.07499999999999996
graphnet,IG,logic8,0.07794117647058818
graphnet,IG,logic8,-0.08611111111111103
graphnet,IG,logic8,-0.030555555555555558
graphnet,IG,logic8,-0.21944444444444444
graphnet,IG,logic8,0.036111111111111205
graphnet,IG,logic8,-0.004953560371517063
graphnet,IG,logic8,0.06873065015479873
graphnet,IG,logic8,-0.06811145510835914
graphnet,IG,logic8,0.05882352941176461
graphnet,IG,logic8,-0.057585139318885425
graphnet,IG,logic8,-0.03653250773993799
graphnet,IG,logic8,0.005572755417956765
graphnet,IG,logic8,0.06873065015479873
graphnet,IG,logic8,0.037151702786377694
graphnet,IG,logic8,-0.01547987616099078
graphnet,IG,logic8,-0.015454545454545499
graphnet,IG,logic8,0.0014285714285715567
graphnet,IG,logic8,-0.015454545454545499
graphnet,IG,logic8,-0.006363636363636349
graphnet,IG,logic8,-0.024545454545454537
graphnet,IG,logic8,-0.024545454545454537
graphnet,IG,logic8,-0.042727272727272725
graphnet,IG,logic8,-0.024545454545454537
graphnet,IG,logic8,-0.033636363636363575
graphnet,IG,logic8,-0.015454545454545388
graphnet,IG,logic8,0.04611528822055133
graphnet,IG,logic8,0.02706766917293235
graphnet,IG,logic8,0.03659147869674184
graphnet,IG,logic8,0.07468671679198002
graphnet,IG,logic8,0.093734335839599
graphnet,IG,logic8,0.09421052631578952
graphnet,IG,logic8,0.004210526315789442
graphnet,IG,logic8,-0.06817042606516288
graphnet,IG,logic8,0.1127819548872181
graphnet,IG,logic8,-0.03007518796992481
graphnet,IG,logic8,0.080952380952381
graphnet,IG,logic8,0.03809523809523818
graphnet,IG,logic8,-0.004761904761904745
graphnet,IG,logic8,0.009523809523809601
graphnet,IG,logic8,0.09523809523809523
graphnet,IG,logic8,0.03809523809523807
graphnet,IG,logic8,0.10952380952380947
graphnet,IG,logic8,0.03809523809523818
graphnet,IG,logic8,0.05238095238095242
graphnet,IG,logic8,0.12380952380952392
graphnet,IG,logic8,-0.09223057644110266
graphnet,IG,logic8,-0.06365914786967397
graphnet,IG,logic8,-0.07318295739348357
graphnet,IG,logic8,-0.08270676691729317
graphnet,IG,logic8,-0.021052631578947323
graphnet,IG,logic8,-0.05413533834586448
graphnet,IG,logic8,0.01253132832080206
graphnet,IG,logic8,-0.16842105263157892
graphnet,IG,logic8,-0.008421052631578774
graphnet,IG,logic8,-0.10175438596491226
graphnet,IG,logic8,0.030000000000000138
graphnet,IG,logic8,0.020909090909090988
graphnet,IG,logic8,0.08454545454545459
graphnet,IG,logic8,0.12090909090909097
graphnet,IG,logic8,0.06636363636363651
graphnet,IG,logic8,-0.042727272727272614
graphnet,IG,logic8,0.05727272727272725
graphnet,IG,logic8,0.04904761904761912
graphnet,IG,logic8,0.07545454545454555
graphnet,IG,logic8,-0.033636363636363575
graphnet,IG,logic8,0.0
graphnet,IG,logic8,-0.08571428571428574
graphnet,IG,logic8,-0.17999999999999994
graphnet,IG,logic8,-0.20952380952380945
graphnet,IG,logic8,-0.17999999999999994
graphnet,IG,logic8,-0.04761904761904756
graphnet,IG,logic8,-0.01904761904761898
graphnet,IG,logic8,-0.02857142857142858
graphnet,IG,logic8,0.0
graphnet,IG,logic8,-0.09523809523809512
graphnet,IG,logic8,-0.06006191950464379
graphnet,IG,logic8,-0.049535603715170184
graphnet,IG,logic8,-0.03900928792569647
graphnet,IG,logic8,-0.04953560371517007
graphnet,IG,logic8,-0.049535603715170184
graphnet,IG,logic8,-0.10216718266253866
graphnet,IG,logic8,-0.02848297213622286
graphnet,IG,logic8,-0.06006191950464379
graphnet,IG,logic8,-0.02848297213622275
graphnet,IG,logic8,-0.02848297213622286
graphnet,IG,logic8,-0.0625
graphnet,IG,logic8,-0.02083333333333337
graphnet,IG,logic8,-0.04705882352941182
graphnet,IG,logic8,-0.0625
graphnet,IG,logic8,-0.0625
graphnet,IG,logic8,-0.05555555555555558
graphnet,IG,logic8,0.0
graphnet,IG,logic8,-0.05208333333333326
graphnet,IG,logic8,-0.02083333333333326
graphnet,IG,logic8,0.0
graphnet,IG,logic8,0.0
graphnet,IG,logic8,0.0
graphnet,IG,logic8,-0.009523809523809601
graphnet,IG,logic8,0.0
graphnet,IG,logic8,0.0
graphnet,IG,logic8,0.0
graphnet,IG,logic8,-0.009523809523809601
graphnet,IG,logic8,-0.05555555555555558
graphnet,IG,logic8,0.0
graphnet,IG,logic8,0.0
graphnet,IG,logic8,-0.016666666666666607
graphnet,IG,logic8,-0.04999999999999993
graphnet,IG,logic8,-0.04999999999999993
graphnet,IG,logic8,-0.06666666666666665
graphnet,IG,logic8,-0.30000000000000004
graphnet,IG,logic8,-0.09090909090909094
graphnet,IG,logic8,0.0
graphnet,IG,logic8,0.0
graphnet,IG,logic8,-0.01666666666666672
graphnet,IG,logic8,-0.033333333333333326
graphnet,IG,logic8,-0.02848297213622286
graphnet,IG,logic8,-0.015032679738561927
graphnet,IG,logic8,-0.08111455108359122
graphnet,IG,logic8,-0.0039215686274508554
graphnet,IG,logic8,0.03467492260061922
graphnet,IG,logic8,-0.0034007352941175517
graphnet,IG,logic8,-0.32321981424148594
graphnet,IG,logic8,0.0241486068111455
graphnet,IG,logic8,-0.0600619195046439
graphnet,IG,logic8,-0.12321981424148598
graphnet,IG,logic8,0.05555555555555558
graphnet,IG,logic8,0.19999999999999996
graphnet,IG,logic8,0.011111111111111072
graphnet,IG,logic8,0.1444444444444445
graphnet,IG,logic8,0.05555555555555558
graphnet,IG,logic8,0.19999999999999996
graphnet,IG,logic8,-0.0444444444444444
graphnet,IG,logic8,0.19999999999999996
graphnet,IG,logic8,-0.13333333333333341
graphnet,IG,logic8,-0.04705882352941171
graphnet,IG,logic8,0.07555555555555538
graphnet,IG,logic8,0.006432748538011679
graphnet,IG,logic8,0.03555555555555556
graphnet,IG,logic8,0.03555555555555545
graphnet,IG,logic8,-0.004444444444444473
