batch_size,block_type,edge_size,epochs,global_size,l2_reg,learning_rate,n_layers,node_size,random_seed,task_type,use_saver,ATT AUROC,ATT F1,ATT ACC,AUROC,F1,ACC,Task,Technique,Model,ATT tau,ATT r,R2,RMSE,tau,r
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.906074306767724,0.1410296531719972,0.9696610668982972,0.9952353097974174,0.944,0.977124183006536,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.7930734269692974,0.1273017977931574,0.9612979290961841,0.9952353097974174,0.944,0.977124183006536,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5674038207866312,0.092377090312456,0.061203819683902816,0.9329241203648856,0.7531806615776081,0.8943355119825708,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5856777989979749,0.092377090312456,0.061203819683902816,0.9329241203648856,0.7531806615776081,0.8943355119825708,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.6195982635187443,0.092377090312456,0.061203819683902816,0.9329241203648856,0.7531806615776081,0.8943355119825708,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.601587477350212,0.092377090312456,0.061203819683902816,0.9329241203648856,0.7531806615776081,0.8943355119825708,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.6857563176155801,0.10790412921800294,0.9007205666878688,0.9329241203648856,0.7531806615776081,0.8943355119825708,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.6601766545947855,0.092377090312456,0.061203819683902816,0.9329241203648856,0.7531806615776081,0.8943355119825708,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5870654935862052,0.092377090312456,0.061203819683902816,0.8545751392015165,0.6397984886649875,0.8442265795206971,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5984600569816153,0.092377090312456,0.061203819683902816,0.8545751392015165,0.6397984886649875,0.8442265795206971,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5922103528175608,0.092377090312456,0.061203819683902816,0.8545751392015165,0.6397984886649875,0.8442265795206971,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.4858157813863074,0.092377090312456,0.061203819683902816,0.8545751392015165,0.6397984886649875,0.8442265795206971,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.7430842511671487,0.11367979349575495,0.9016688058833144,0.8545751392015165,0.6397984886649875,0.8442265795206971,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.6367741316879204,0.092377090312456,0.061203819683902816,0.8545751392015165,0.6397984886649875,0.8442265795206971,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.552730144152218,0.092377090312456,0.061203819683902816,0.7641496860561545,0.5070422535211269,0.7712418300653595,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5561689248406722,0.092377090312456,0.061203819683902816,0.7641496860561545,0.5070422535211269,0.7712418300653595,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.6420555312380949,0.092377090312456,0.061203819683902816,0.7641496860561545,0.5070422535211269,0.7712418300653595,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5113266168899251,0.092377090312456,0.061203819683902816,0.7641496860561545,0.5070422535211269,0.7712418300653595,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.7114317069510874,0.10699832875716644,0.8495860612341709,0.7641496860561545,0.5070422535211269,0.7712418300653595,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5670162206758301,0.092377090312456,0.061203819683902816,0.7641496860561545,0.5070422535211269,0.7712418300653595,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5329757613450457,0.092377090312456,0.061203819683902816,0.6502487856888994,0.3992322456813819,0.6590413943355121,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5228200938863311,0.092377090312456,0.061203819683902816,0.6502487856888994,0.3992322456813819,0.6590413943355121,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.7400209469000182,0.10988763176422207,0.4439205430847375,0.6502487856888994,0.3992322456813819,0.6590413943355121,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5091963178176016,0.092377090312456,0.061203819683902816,0.6502487856888994,0.3992322456813819,0.6590413943355121,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.7097641381676099,0.10171571827088276,0.8458617250370841,0.6502487856888994,0.3992322456813819,0.6590413943355121,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.570230115403108,0.092377090312456,0.061203819683902816,0.6502487856888994,0.3992322456813819,0.6590413943355121,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5509447382258724,0.092377090312456,0.061203819683902816,0.6416486494491174,0.393574297188755,0.6710239651416122,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5651263986326311,0.092377090312456,0.061203819683902816,0.6416486494491174,0.393574297188755,0.6710239651416122,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.6890024852375649,0.09957151701430228,0.39716690619180606,0.6416486494491174,0.393574297188755,0.6710239651416122,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.557756075214111,0.092377090312456,0.061203819683902816,0.6416486494491174,0.393574297188755,0.6710239651416122,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.6994375594125503,0.0946243083643688,0.2177324333925386,0.6416486494491174,0.393574297188755,0.6710239651416122,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.552027629791454,0.092377090312456,0.061203819683902816,0.6416486494491174,0.393574297188755,0.6710239651416122,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5528972838404423,0.092377090312456,0.061203819683902816,0.5410126169885084,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5554044514413433,0.092377090312456,0.061203819683902816,0.5410126169885084,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.6022316645570586,0.092377090312456,0.061203819683902816,0.5410126169885084,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5459118852633921,0.092377090312456,0.061203819683902816,0.5410126169885084,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5804639030546521,0.092377090312456,0.061203819683902816,0.5410126169885084,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5322269517677948,0.092377090312456,0.061203819683902816,0.5410126169885084,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5375072043510576,0.092377090312456,0.061203819683902816,0.5498459898116337,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5389271903688545,0.092377090312456,0.061203819683902816,0.5498459898116337,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.71977720999054,0.10460607749769514,0.3026727316793319,0.5498459898116337,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5435146278675896,0.092377090312456,0.061203819683902816,0.5498459898116337,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.6561543323888022,0.09238046713570948,0.11226879491373017,0.5498459898116337,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5108486277451124,0.092377090312456,0.061203819683902816,0.5498459898116337,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5297768319823417,0.092377090312456,0.061203819683902816,0.5204692868143586,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5460560398750863,0.092377090312456,0.061203819683902816,0.5204692868143586,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5840273497595995,0.092377090312456,0.061203819683902816,0.5204692868143586,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5631685147375664,0.092377090312456,0.061203819683902816,0.5204692868143586,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5649960418164206,0.092377090312456,0.061203819683902816,0.5204692868143586,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5643692010173263,0.092377090312456,0.061203819683902816,0.5204692868143586,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5280738539449087,0.092377090312456,0.061203819683902816,0.4850580499940765,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5367810920228863,0.092377090312456,0.061203819683902816,0.4850580499940765,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5549192166142691,0.092377090312456,0.061203819683902816,0.4850580499940765,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5436231365341375,0.092377090312456,0.061203819683902816,0.4850580499940765,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5682599388665265,0.092377090312456,0.061203819683902816,0.4850580499940765,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5695696738653695,0.092377090312456,0.061203819683902816,0.4850580499940765,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5736387197535946,0.092377090312456,0.061203819683902816,0.4732481341073333,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5677447444790381,0.092377090312456,0.061203819683902816,0.4732481341073333,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5590760964110811,0.092377090312456,0.061203819683902816,0.4732481341073333,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5006876611774046,0.092377090312456,0.061203819683902816,0.4732481341073333,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5179978498507816,0.092377090312456,0.061203819683902816,0.4732481341073333,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5553529845468728,0.092377090312456,0.061203819683902816,0.4732481341073333,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5419489990100047,0.092377090312456,0.061203819683902816,0.5158971093472338,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5425225324086103,0.092377090312456,0.061203819683902816,0.5158971093472338,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5427483881679673,0.092377090312456,0.061203819683902816,0.5158971093472338,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5348301199771915,0.092377090312456,0.061203819683902816,0.5158971093472338,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.4943524551026244,0.092377090312456,0.061203819683902816,0.5158971093472338,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5842664561169353,0.09282163513826706,0.1584423566213432,0.5158971093472338,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5083476945329987,0.092377090312456,0.061203819683902816,0.4669174268451605,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5124379736774755,0.092377090312456,0.061203819683902816,0.4669174268451605,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5825946828178603,0.092377090312456,0.061203819683902816,0.4669174268451605,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5372719415494501,0.092377090312456,0.061203819683902816,0.4669174268451605,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.6139703379224994,0.0934659232976749,0.11522668459415085,0.4669174268451605,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5007983195914857,0.092377090312456,0.061203819683902816,0.4669174268451605,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5389563172866091,0.092377090312456,0.061203819683902816,0.508651966591636,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5459967619261855,0.092377090312456,0.061203819683902816,0.508651966591636,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5281366364486689,0.092377090312456,0.061203819683902816,0.508651966591636,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5210586344188132,0.092377090312456,0.061203819683902816,0.508651966591636,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5226920964425666,0.092377090312456,0.061203819683902816,0.508651966591636,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5490100294989587,0.092377090312456,0.061203819683902816,0.508651966591636,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.520880138757427,0.092377090312456,0.061203819683902816,0.4724299549816373,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5333758791350488,0.092377090312456,0.061203819683902816,0.4724299549816373,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5358293228813229,0.092377090312456,0.061203819683902816,0.4724299549816373,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.543724376955762,0.092377090312456,0.061203819683902816,0.4724299549816373,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.5755662110520596,0.09517621354906287,0.16636379859786934,0.4724299549816373,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,44,logic8,True,0.6719258970443939,0.0974206579311832,0.5508876671278344,0.4724299549816373,0.3339382940108893,0.20043572984749453,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.5511820947158812,0.092377090312456,0.061203819683902816,0.989867166212534,0.9408602150537634,0.9760348583877996,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.6435115222244654,0.092377090312456,0.061203819683902816,0.989867166212534,0.9408602150537634,0.9760348583877996,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.4998372859210245,0.09285741582862804,0.11613546200710573,0.989867166212534,0.9408602150537634,0.9760348583877996,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.5331069466580218,0.092377090312456,0.061203819683902816,0.989867166212534,0.9408602150537634,0.9760348583877996,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.6152757314175924,0.09831546137574758,0.8891423676285267,0.989867166212534,0.9408602150537634,0.9760348583877996,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.7468361589123245,0.1159725455011901,0.9064637965695856,0.989867166212534,0.9408602150537634,0.9760348583877996,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.5690158822164999,0.092377090312456,0.061203819683902816,0.9527233147731312,0.8170426065162907,0.920479302832244,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.6020102392652872,0.092377090312456,0.061203819683902816,0.9527233147731312,0.8170426065162907,0.920479302832244,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.6381633337064117,0.0957092473316056,0.4622534779092965,0.9527233147731312,0.8170426065162907,0.920479302832244,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.5352760387014871,0.092377090312456,0.061203819683902816,0.9527233147731312,0.8170426065162907,0.920479302832244,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.7328624411582246,0.11648906873033985,0.9156732561310044,0.9527233147731312,0.8170426065162907,0.920479302832244,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.68875217561238,0.0975022450118942,0.6063446976780126,0.9527233147731312,0.8170426065162907,0.920479302832244,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.5424539594901979,0.092377090312456,0.061203819683902816,0.8371046084587135,0.6191780821917808,0.8485838779956427,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.5626149765828606,0.092377090312456,0.061203819683902816,0.8371046084587135,0.6191780821917808,0.8485838779956427,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.5942869647531188,0.092377090312456,0.061203819683902816,0.8371046084587135,0.6191780821917808,0.8485838779956427,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.5511882945753588,0.092377090312456,0.061203819683902816,0.8371046084587135,0.6191780821917808,0.8485838779956427,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.656328425476275,0.09295899909713104,0.11989250570282488,0.8371046084587135,0.6191780821917808,0.8485838779956427,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.6434640804773042,0.09517360572275664,0.3928599886197375,0.8371046084587135,0.6191780821917808,0.8485838779956427,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.6075632537237989,0.092377090312456,0.061203819683902816,0.7589555443667813,0.5033112582781457,0.7549019607843137,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.6225845653777778,0.092377090312456,0.061203819683902816,0.7589555443667813,0.5033112582781457,0.7549019607843137,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.6302341360514147,0.09581101373547353,0.15587881741134166,0.7589555443667813,0.5033112582781457,0.7549019607843137,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.5368462718412029,0.092377090312456,0.061203819683902816,0.7589555443667813,0.5033112582781457,0.7549019607843137,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.6289090779921815,0.093343305890167,0.1170421407807904,0.7589555443667813,0.5033112582781457,0.7549019607843137,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.6301880634407071,0.092377090312456,0.061203819683902816,0.7589555443667813,0.5033112582781457,0.7549019607843137,(unbranched alkane & carbonyl),IG,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.5487002286284351,0.092377090312456,0.061203819683902816,0.6082217746712475,0.3402489626556017,0.6535947712418301,(unbranched alkane & carbonyl),GradInput,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.5624432495091686,0.092377090312456,0.061203819683902816,0.6082217746712475,0.3402489626556017,0.6535947712418301,(unbranched alkane & carbonyl),SmoothGrad(GradInput),graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.5267869613859817,0.092377090312456,0.061203819683902816,0.6082217746712475,0.3402489626556017,0.6535947712418301,(unbranched alkane & carbonyl),GradCAM-last,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.559849957614696,0.092377090312456,0.061203819683902816,0.6082217746712475,0.3402489626556017,0.6535947712418301,(unbranched alkane & carbonyl),GradCAM-all,graphnet,,,,,,
256,graphnet,20,300,100,1e-05,0.0003,3,50,45,logic8,True,0.5200989514287665,0.092377090312456,0.061203819683902816,0.6082217746712475,0.3402489626556017,0.6535947712418301,(unbranched alkane & carbonyl),CAM,graphnet,,,,,,
